                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                0.95569,                 1.2391,                  1.358,                0.82105,                0.80439,                0.85991,                0.59981,                 1.0731,                 1.3233,                 1.5928,             0.00073404,             0.00073404,             0.00073404
                     26,                0.90002,                 1.1946,                 1.3251,                0.87136,                0.78701,                0.89048,                0.64389,                0.97316,                 1.1347,                  1.466,             0.00072992,             0.00072992,             0.00072992
                     27,                0.93471,                 1.1583,                 1.3217,                0.84326,                0.74432,                0.84635,                0.58782,                 1.0211,                 1.2357,                 1.5108,             0.00072579,             0.00072579,             0.00072579
                     28,                0.92087,                 1.1255,                 1.3106,                0.83327,                0.77799,                 0.8753,                0.62166,                 1.0475,                  1.118,                 1.5851,             0.00072167,             0.00072167,             0.00072167
                     29,                0.93172,                 1.1601,                 1.3414,                0.88974,                0.83417,                0.89721,                0.64784,                0.97125,                 1.0917,                 1.4496,             0.00071755,             0.00071755,             0.00071755
                     30,                0.85935,                 1.1048,                 1.2901,                0.88437,                0.88084,                0.93382,                0.68682,                0.90053,                 0.9863,                 1.3779,             0.00071342,             0.00071342,             0.00071342
                     31,                 0.8613,                 1.0921,                 1.3085,                0.85705,                0.85597,                0.91436,                0.67359,                0.93726,                 1.1082,                 1.4302,              0.0007093,              0.0007093,              0.0007093
                     32,                 0.9331,                 1.1064,                 1.3208,                 0.8621,                0.85237,                0.92237,                0.66701,                0.93963,                 1.0946,                 1.4464,             0.00070518,             0.00070518,             0.00070518
                     33,                0.89245,                  1.076,                 1.2931,                 0.9192,                0.82284,                 0.9289,                0.67881,                 0.9512,                 1.0324,                 1.4605,             0.00070105,             0.00070105,             0.00070105
                     34,                0.87181,                 1.0586,                 1.2867,                0.90296,                0.86297,                0.93867,                0.71167,                0.88433,                0.93382,                  1.342,             0.00069693,             0.00069693,             0.00069693
                     35,                0.84038,                  1.026,                 1.2662,                0.92844,                0.78945,                0.92747,                0.68298,                0.90997,                0.96964,                 1.4097,             0.00069281,             0.00069281,             0.00069281
                     36,                0.88518,                 1.0596,                 1.3027,                0.93342,                0.84168,                0.93334,                 0.7078,                0.87434,                0.91644,                 1.3809,             0.00068868,             0.00068868,             0.00068868
                     37,                0.82266,                0.98427,                 1.2731,                0.88728,                0.85833,                0.93408,                0.71595,                0.87415,                0.94114,                 1.3523,             0.00068456,             0.00068456,             0.00068456
                     38,                0.85583,                 1.0149,                 1.3019,                0.86597,                0.81482,                0.91289,                0.66078,                 0.9351,                 1.0436,                 1.3963,             0.00068044,             0.00068044,             0.00068044
                     39,                0.89428,                 1.0433,                  1.305,                0.90201,                0.86477,                0.92009,                0.69145,                0.90885,                 1.0117,                 1.3944,             0.00067631,             0.00067631,             0.00067631
                     40,                0.83184,                0.94979,                 1.2583,                0.84739,                0.84998,                0.92163,                0.67197,                0.90797,                  0.983,                 1.3943,             0.00067219,             0.00067219,             0.00067219
                     41,                0.83054,                0.95348,                 1.2584,                 0.9244,                0.88285,                0.95108,                0.72282,                0.84916,                0.86258,                 1.3228,             0.00066807,             0.00066807,             0.00066807
                     42,                0.83084,                0.93948,                 1.2662,                0.89631,                0.87316,                0.94748,                0.69712,                0.87941,                 0.8612,                 1.3583,             0.00066394,             0.00066394,             0.00066394
                     43,                0.87218,                0.97337,                   1.28,                0.84012,                0.90621,                0.94712,                 0.7259,                0.84103,                0.85508,                 1.3064,             0.00065982,             0.00065982,             0.00065982
                     44,                0.86851,                0.95684,                 1.2975,                0.88247,                0.91835,                0.95477,                0.73169,                0.81845,                0.83702,                 1.3036,              0.0006557,              0.0006557,              0.0006557
                     45,                0.82109,                0.92085,                 1.2587,                0.92972,                0.85622,                0.94668,                0.72608,                0.83539,                0.82812,                 1.3178,             0.00065157,             0.00065157,             0.00065157
                     46,                0.77703,                 0.8819,                  1.248,                 0.9167,                0.90662,                0.95808,                0.75171,                0.81075,                0.74691,                 1.2797,             0.00064745,             0.00064745,             0.00064745
                     47,                0.81822,                0.88849,                 1.2407,                0.91256,                0.93356,                0.96351,                0.75086,                0.78145,                0.76061,                 1.2466,             0.00064333,             0.00064333,             0.00064333
                     48,                0.76691,                0.86249,                 1.2271,                0.89494,                0.91795,                0.95158,                0.72174,                0.86299,                0.82196,                 1.3124,              0.0006392,              0.0006392,              0.0006392
                     49,                  0.814,                0.90481,                 1.2403,                 0.9444,                 0.9064,                0.96547,                0.75285,                0.80609,                0.78162,                  1.268,             0.00063508,             0.00063508,             0.00063508
                     50,                0.76073,                 0.8593,                 1.2141,                0.94634,                0.92442,                0.97424,                0.77005,                0.80995,                 0.7262,                 1.2849,             0.00063096,             0.00063096,             0.00063096
                     51,                0.79572,                0.86353,                  1.217,                0.93218,                0.92869,                0.97374,                 0.7568,                0.78197,                0.70447,                 1.2474,             0.00062683,             0.00062683,             0.00062683
                     52,                0.77563,                0.81068,                 1.2229,                0.96572,                0.92741,                0.97767,                 0.7734,                0.78172,                0.63622,                 1.2656,             0.00062271,             0.00062271,             0.00062271
                     53,                0.79778,                0.83155,                 1.2539,                0.95599,                 0.9352,                0.97121,                0.77701,                0.75114,                0.65731,                 1.2275,             0.00061859,             0.00061859,             0.00061859
                     54,                0.78201,                0.82224,                 1.1982,                0.94544,                0.88874,                0.95981,                0.75179,                0.80129,                0.76399,                 1.2802,             0.00061446,             0.00061446,             0.00061446
                     55,                0.77895,                0.81271,                 1.2158,                 0.9574,                0.91114,                0.96453,                0.76038,                 0.7644,                0.71771,                 1.2423,             0.00061034,             0.00061034,             0.00061034
                     56,                0.80347,                0.85511,                 1.2375,                0.94192,                0.90135,                0.97081,                0.75996,                0.81087,                0.72128,                 1.2829,             0.00060622,             0.00060622,             0.00060622
                     57,                0.76082,                0.81855,                 1.2329,                0.95097,                0.90124,                0.97186,                0.77867,                0.78176,                0.70038,                 1.2577,             0.00060209,             0.00060209,             0.00060209
                     58,                0.77716,                0.82308,                 1.2047,                0.89492,                0.91833,                0.96422,                0.73159,                0.83185,                0.80777,                 1.2907,             0.00059797,             0.00059797,             0.00059797
                     59,                0.75555,                0.82209,                 1.2237,                0.92401,                 0.9322,                 0.9694,                0.78591,                0.72528,                0.68174,                 1.1961,             0.00059385,             0.00059385,             0.00059385
                     60,                0.75407,                0.82465,                  1.198,                0.93243,                0.91218,                0.97192,                0.78102,                0.74151,                0.67377,                 1.2111,             0.00058972,             0.00058972,             0.00058972
                     61,                0.74294,                0.77725,                 1.1991,                0.95087,                0.95476,                0.98318,                 0.8031,                0.71335,                0.58317,                 1.1808,              0.0005856,              0.0005856,              0.0005856
                     62,                0.75148,                0.75603,                 1.1957,                0.96471,                0.92778,                0.97991,                0.78188,                0.73393,                0.62588,                 1.2031,             0.00058148,             0.00058148,             0.00058148
                     63,                0.75255,                0.78683,                 1.2012,                0.94279,                0.94789,                 0.9754,                0.80213,                0.67658,                0.58075,                 1.1587,             0.00057735,             0.00057735,             0.00057735
                     64,                0.71617,                0.74462,                 1.1869,                 0.9545,                0.92793,                 0.9756,                0.78921,                0.71932,                0.61131,                 1.1989,             0.00057323,             0.00057323,             0.00057323
                     65,                0.72576,                0.74256,                 1.1854,                0.96952,                 0.9188,                0.96985,                0.78671,                0.71122,                 0.6288,                  1.185,             0.00056911,             0.00056911,             0.00056911
                     66,                0.72202,                0.72965,                 1.1912,                0.96667,                0.94146,                0.98066,                0.80645,                0.67308,                0.53789,                 1.1559,             0.00056498,             0.00056498,             0.00056498
                     67,                0.72477,                0.69841,                 1.1736,                0.95889,                0.94358,                 0.9795,                0.80669,                0.66334,                0.55614,                 1.1411,             0.00056086,             0.00056086,             0.00056086
                     68,                0.70976,                0.72839,                 1.1869,                0.97013,                0.95496,                0.97995,                0.80275,                0.72428,                0.54439,                 1.1942,             0.00055674,             0.00055674,             0.00055674
                     69,                0.72493,                 0.7311,                 1.1783,                0.96493,                0.95679,                0.97858,                 0.8092,                0.70457,                0.54971,                 1.1756,             0.00055261,             0.00055261,             0.00055261
                     70,                0.73512,                 0.7302,                 1.1739,                0.96726,                0.95831,                0.98208,                0.81866,                0.68074,                0.53376,                  1.155,             0.00054849,             0.00054849,             0.00054849
                     71,                0.70026,                 0.6925,                 1.1613,                0.96494,                0.90831,                0.97286,                0.79884,                0.66016,                0.56942,                 1.1475,             0.00054437,             0.00054437,             0.00054437
                     72,                0.68966,                0.69548,                 1.1679,                0.95666,                0.94923,                0.97323,                  0.813,                0.63519,                 0.5737,                 1.1106,             0.00054024,             0.00054024,             0.00054024
                     73,                0.70485,                0.70451,                 1.1629,                0.96594,                0.96042,                0.98312,                0.83709,                0.60138,                0.52273,                 1.0771,             0.00053612,             0.00053612,             0.00053612
                     74,                 0.6724,                0.70004,                 1.1338,                0.95816,                 0.9538,                0.97915,                0.82439,                0.62587,                0.54252,                  1.099,               0.000532,               0.000532,               0.000532
                     75,                0.68645,                0.69749,                 1.1737,                0.96132,                0.94317,                0.98214,                0.82638,                0.60609,                0.53852,                 1.0796,             0.00052787,             0.00052787,             0.00052787
                     76,                0.70567,                0.72348,                 1.1695,                0.94728,                0.92755,                0.98161,                0.81984,                0.61843,                0.53503,                 1.0993,             0.00052375,             0.00052375,             0.00052375
                     77,                0.65329,                0.67957,                 1.1447,                0.95949,                0.95041,                0.98571,                0.83236,                0.60396,                0.49974,                 1.0836,             0.00051963,             0.00051963,             0.00051963
                     78,                0.71695,                0.74344,                 1.1883,                0.95823,                0.95955,                0.98598,                0.83088,                0.60652,                0.51085,                 1.0744,              0.0005155,              0.0005155,              0.0005155
                     79,                 0.6815,                0.69705,                 1.1422,                0.98508,                0.95809,                0.98715,                0.84723,                0.58604,                0.49767,                 1.0687,             0.00051138,             0.00051138,             0.00051138
                     80,                0.64929,                0.64794,                 1.1452,                0.96902,                0.97154,                0.98682,                0.85323,                0.56975,                0.46726,                 1.0559,             0.00050726,             0.00050726,             0.00050726
                     81,                0.65694,                0.65721,                 1.1436,                0.97621,                0.97684,                0.98753,                0.85353,                0.57675,                0.46547,                 1.0571,             0.00050313,             0.00050313,             0.00050313
                     82,                 0.6651,                 0.6711,                  1.151,                0.98597,                0.95545,                0.98602,                0.84583,                0.61141,                   0.48,                 1.1028,             0.00049901,             0.00049901,             0.00049901
                     83,                0.66057,                0.66458,                 1.1324,                0.97455,                0.97159,                0.98903,                0.84992,                0.59752,                0.46291,                 1.0795,             0.00049489,             0.00049489,             0.00049489
                     84,                0.64263,                0.63917,                 1.1104,                0.97874,                0.96526,                0.98815,                0.83972,                0.58949,                0.47363,                 1.0608,             0.00049076,             0.00049076,             0.00049076
                     85,                0.63911,                0.63253,                 1.1275,                0.97575,                 0.9794,                0.98883,                0.85173,                0.57053,                0.45427,                 1.0387,             0.00048664,             0.00048664,             0.00048664
                     86,                0.65057,                0.66484,                 1.1279,                0.97673,                0.96305,                0.98652,                 0.8347,                0.58257,                0.46595,                 1.0471,             0.00048252,             0.00048252,             0.00048252
                     87,                0.64921,                 0.6495,                 1.1338,                0.95781,                0.97578,                0.98323,                0.83678,                0.60069,                 0.4961,                 1.0694,             0.00047839,             0.00047839,             0.00047839
                     88,                0.65806,                0.64204,                 1.1296,                0.98157,                0.97613,                0.98797,                0.85519,                0.57347,                0.45345,                 1.0383,             0.00047427,             0.00047427,             0.00047427
                     89,                0.64182,                0.64769,                 1.1192,                0.97961,                0.97204,                0.98832,                0.84257,                0.59437,                0.46245,                   1.06,             0.00047015,             0.00047015,             0.00047015
                     90,                0.63385,                0.63406,                  1.124,                0.98281,                0.97529,                0.98696,                0.86501,                 0.5477,                0.43102,                 1.0196,             0.00046602,             0.00046602,             0.00046602
                     91,                0.62196,                 0.6155,                   1.12,                0.95498,                0.96697,                0.98678,                0.84816,                0.56434,                0.47439,                 1.0472,              0.0004619,              0.0004619,              0.0004619
                     92,                0.62685,                 0.6023,                  1.108,                0.97936,                 0.9795,                0.98828,                0.85413,                0.55063,                0.44776,                 1.0343,             0.00045778,             0.00045778,             0.00045778
                     93,                0.62733,                0.62478,                 1.1205,                0.97955,                0.97604,                0.99195,                0.86563,                0.53876,                0.42502,                 1.0315,             0.00045365,             0.00045365,             0.00045365
                     94,                0.63807,                0.60954,                 1.1234,                0.96954,                0.98504,                0.98924,                 0.8635,                0.53628,                0.42583,                 1.0303,             0.00044953,             0.00044953,             0.00044953
                     95,                0.62863,                0.60359,                 1.1141,                0.97276,                0.98676,                 0.9929,                0.86998,                0.52587,                0.44258,                 1.0128,             0.00044541,             0.00044541,             0.00044541
                     96,                 0.6085,                0.59586,                 1.1031,                0.97635,                0.97403,                0.98759,                0.86494,                0.51811,                0.42201,                 1.0062,             0.00044128,             0.00044128,             0.00044128
                     97,                0.61247,                0.59715,                 1.0966,                0.97346,                0.97047,                0.98752,                0.86145,                0.53069,                0.41753,                 1.0165,             0.00043716,             0.00043716,             0.00043716
                     98,                0.63034,                0.62951,                 1.1106,                0.95433,                0.98731,                0.98889,                0.85658,                0.55332,                0.41857,                  1.025,             0.00043304,             0.00043304,             0.00043304
                     99,                0.57678,                0.57371,                 1.0858,                0.96372,                0.98625,                0.99074,                0.86426,                0.53751,                0.42138,                 1.0148,             0.00042891,             0.00042891,             0.00042891
                    100,                0.59742,                0.58809,                 1.1001,                0.98081,                0.96863,                0.98899,                0.85399,                0.55679,                0.44432,                 1.0253,             0.00042479,             0.00042479,             0.00042479
                    101,                0.62999,                0.60953,                 1.1131,                0.96921,                0.98439,                0.98978,                0.85889,                0.53816,                0.43008,                 1.0177,             0.00042066,             0.00042066,             0.00042066
                    102,                0.61255,                 0.5796,                 1.1081,                0.98212,                0.97664,                0.99299,                 0.8576,                0.55259,                0.43126,                 1.0349,             0.00041654,             0.00041654,             0.00041654
                    103,                0.62172,                0.59752,                 1.1001,                0.97823,                0.97373,                0.98915,                0.87222,                0.53523,                0.41243,                 1.0113,             0.00041242,             0.00041242,             0.00041242
                    104,                 0.6153,                0.60872,                 1.1061,                0.97671,                0.97832,                0.98903,                0.87629,                0.52165,                0.41602,                0.99916,             0.00040829,             0.00040829,             0.00040829
                    105,                0.59904,                0.58347,                  1.109,                0.97601,                0.96934,                0.99198,                0.87323,                0.51314,                0.40818,                 0.9978,             0.00040417,             0.00040417,             0.00040417
                    106,                0.60989,                0.59669,                 1.1044,                0.98193,                0.97839,                 0.9924,                0.86499,                0.54877,                0.41392,                 1.0134,             0.00040005,             0.00040005,             0.00040005
                    107,                0.62135,                0.58663,                 1.1098,                0.98832,                0.98009,                0.99337,                0.87274,                0.53374,                0.40784,                 1.0087,             0.00039592,             0.00039592,             0.00039592
                    108,                0.56986,                0.57077,                 1.0802,                0.98276,                0.98655,                0.99224,                0.87489,                0.50606,                0.40241,                0.98581,              0.0003918,              0.0003918,              0.0003918
                    109,                0.56877,                0.54248,                 1.0745,                0.98674,                0.98761,                0.99128,                0.88109,                0.49925,                0.40125,                0.98233,             0.00038768,             0.00038768,             0.00038768
                    110,                0.58549,                0.54361,                  1.084,                0.98427,                0.99178,                0.99042,                0.88587,                0.47593,                0.38064,                0.96195,             0.00038355,             0.00038355,             0.00038355
                    111,                0.59578,                0.55616,                 1.0857,                0.98365,                0.98721,                0.99002,                0.88405,                0.48047,                0.37493,                0.95919,             0.00037943,             0.00037943,             0.00037943
                    112,                0.60045,                0.57627,                 1.1048,                0.98422,                0.98893,                0.99159,                0.89628,                0.48391,                0.37022,                0.95978,             0.00037531,             0.00037531,             0.00037531
                    113,                0.56808,                0.54688,                 1.0871,                0.99031,                0.98887,                0.99218,                0.89129,                0.47822,                0.36364,                0.95714,             0.00037118,             0.00037118,             0.00037118
                    114,                0.56241,                0.52628,                 1.0784,                0.97894,                0.99087,                0.99043,                0.88949,                0.48342,                 0.3712,                0.97384,             0.00036706,             0.00036706,             0.00036706
                    115,                0.56495,                0.51787,                 1.0815,                0.98235,                0.96929,                0.98885,                0.88129,                0.48283,                0.38316,                0.96664,             0.00036294,             0.00036294,             0.00036294
                    116,                0.58588,                 0.5293,                 1.0765,                0.98012,                0.97261,                0.98866,                0.88214,                0.47276,                0.38863,                0.95249,             0.00035881,             0.00035881,             0.00035881
                    117,                0.56226,                0.54331,                 1.0674,                0.98536,                 0.9882,                0.99166,                0.89269,                0.47211,                0.38037,                0.94925,             0.00035469,             0.00035469,             0.00035469
                    118,                0.56429,                0.51613,                 1.0706,                0.98449,                0.98245,                0.99134,                 0.8897,                0.48701,                0.37234,                0.96501,             0.00035057,             0.00035057,             0.00035057
                    119,                0.54803,                0.50434,                 1.0575,                0.98629,                0.99271,                0.99209,                0.89555,                 0.4624,                0.36048,                0.95086,             0.00034644,             0.00034644,             0.00034644
                    120,                0.55788,                0.54892,                 1.0713,                0.97788,                0.98721,                0.99177,                 0.8943,                0.45747,                0.36248,                 0.9456,             0.00034232,             0.00034232,             0.00034232
                    121,                0.54554,                0.50634,                 1.0613,                0.98446,                0.98305,                0.99222,                0.88657,                 0.4803,                 0.3708,                0.96105,              0.0003382,              0.0003382,              0.0003382
                    122,                0.54555,                0.52651,                 1.0719,                0.98273,                0.98653,                0.99215,                0.89692,                0.45231,                0.35655,                0.94247,             0.00033407,             0.00033407,             0.00033407
                    123,                0.54185,                0.51235,                 1.0593,                0.98545,                0.98022,                0.99227,                0.90182,                0.44586,                0.35664,                0.93608,             0.00032995,             0.00032995,             0.00032995
                    124,                0.53232,                0.50243,                 1.0697,                0.98802,                0.99019,                0.99289,                 0.8952,                0.46096,                0.37202,                0.94889,             0.00032583,             0.00032583,             0.00032583
                    125,                0.55681,                0.55179,                 1.0663,                0.99344,                0.98609,                0.99274,                0.90108,                0.45369,                0.36138,                0.94113,              0.0003217,              0.0003217,              0.0003217
                    126,                0.54854,                0.53822,                  1.088,                0.98783,                0.98717,                0.99303,                 0.9048,                 0.4438,                 0.3476,                0.93275,             0.00031758,             0.00031758,             0.00031758
                    127,                0.54882,                0.51374,                 1.0776,                0.98898,                0.98558,                0.99346,                0.90577,                0.43896,                0.34064,                0.92879,             0.00031346,             0.00031346,             0.00031346
                    128,                0.57385,                0.52708,                 1.0727,                0.98611,                0.99221,                0.99198,                0.90515,                0.42685,                 0.3398,                0.92206,             0.00030933,             0.00030933,             0.00030933
                    129,                0.53561,                 0.4952,                 1.0627,                0.98805,                0.99309,                0.99161,                0.89967,                0.43561,                 0.3448,                0.92646,             0.00030521,             0.00030521,             0.00030521
                    130,                 0.5605,                 0.5313,                 1.0708,                0.99211,                0.99261,                0.99266,                0.90498,                0.43878,                0.34349,                0.92689,             0.00030109,             0.00030109,             0.00030109
                    131,                0.53036,                0.49743,                 1.0682,                0.99253,                0.98769,                0.99322,                0.90199,                0.43087,                 0.3372,                0.92707,             0.00029696,             0.00029696,             0.00029696
                    132,                0.50359,                0.46773,                 1.0428,                0.99057,                0.98792,                0.99205,                0.90044,                0.44048,                0.33912,                0.92768,             0.00029284,             0.00029284,             0.00029284
                    133,                0.54166,                0.49993,                 1.0606,                0.99122,                0.98791,                0.99244,                0.91105,                0.41799,                0.33691,                0.91565,             0.00028872,             0.00028872,             0.00028872
                    134,                0.55413,                0.52663,                 1.0742,                0.99532,                0.97963,                  0.992,                0.90645,                0.42393,                0.33584,                0.92382,             0.00028459,             0.00028459,             0.00028459
                    135,                0.51395,                0.50106,                  1.052,                0.98841,                 0.9861,                0.99298,                0.90872,                0.41414,                0.32841,                0.91199,             0.00028047,             0.00028047,             0.00028047
                    136,                0.50064,                0.48164,                 1.0598,                0.99119,                0.99239,                0.99246,                0.90813,                0.43441,                0.33015,                0.91884,             0.00027635,             0.00027635,             0.00027635
                    137,                0.51533,                0.48205,                 1.0542,                0.99334,                0.99177,                0.99106,                0.90712,                0.42833,                0.32912,                0.91501,             0.00027222,             0.00027222,             0.00027222
                    138,                0.51897,                0.47893,                 1.0412,                0.99308,                0.99177,                0.99075,                0.89642,                0.45533,                0.35598,                0.93749,              0.0002681,              0.0002681,              0.0002681
                    139,                0.51686,                0.47353,                 1.0485,                0.98936,                0.99032,                 0.9914,                 0.8984,                0.45096,                0.35451,                  0.933,             0.00026398,             0.00026398,             0.00026398
                    140,                0.49738,                0.48421,                 1.0485,                 0.9939,                0.98556,                0.99326,                0.90783,                0.43679,                 0.3332,                0.92377,             0.00025985,             0.00025985,             0.00025985
                    141,                0.50272,                0.47661,                 1.0393,                0.98915,                0.98846,                0.99404,                0.91129,                0.43104,                0.33403,                0.91063,             0.00025573,             0.00025573,             0.00025573
                    142,                0.50486,                0.46468,                 1.0424,                0.98907,                 0.9941,                 0.9933,                0.91861,                0.40827,                0.32793,                0.89556,             0.00025161,             0.00025161,             0.00025161
                    143,                0.50876,                0.45799,                 1.0435,                0.98613,                  0.996,                0.99346,                 0.9149,                0.41563,                0.33522,                0.90302,             0.00024748,             0.00024748,             0.00024748
                    144,                0.54029,                 0.5023,                 1.0599,                0.97828,                0.99745,                0.99365,                0.91197,                0.41899,                0.34265,                0.91389,             0.00024336,             0.00024336,             0.00024336
                    145,                0.49288,                0.44803,                 1.0352,                0.98441,                0.99745,                0.99395,                0.91173,                0.41304,                0.32769,                 0.9054,             0.00023924,             0.00023924,             0.00023924
                    146,                0.51841,                0.46691,                 1.0413,                0.99751,                0.99356,                0.99406,                0.91836,                0.39465,                0.31235,                0.88938,             0.00023511,             0.00023511,             0.00023511
                    147,                0.49031,                0.46376,                 1.0152,                0.99696,                0.99181,                0.99435,                0.92345,                0.38123,                0.30355,                0.88088,             0.00023099,             0.00023099,             0.00023099
                    148,                0.48176,                0.45569,                 1.0359,                0.99697,                0.99158,                0.99432,                0.92361,                0.38679,                0.30407,                0.88506,             0.00022687,             0.00022687,             0.00022687
                    149,                0.48382,                0.44161,                 1.0275,                0.99578,                 0.9912,                0.99412,                0.92037,                0.38378,                0.30956,                0.88374,             0.00022274,             0.00022274,             0.00022274
                    150,                0.50652,                0.45712,                 1.0358,                0.99505,                0.99097,                0.99423,                0.92114,                0.39138,                0.30975,                 0.8872,             0.00021862,             0.00021862,             0.00021862
                    151,                0.50093,                0.45205,                 1.0361,                0.98891,                0.99177,                0.99155,                0.92209,                0.38908,                0.31403,                0.88721,              0.0002145,              0.0002145,              0.0002145
                    152,                0.46424,                0.42763,                 1.0177,                0.98675,                 0.9949,                  0.992,                0.92337,                 0.3979,                0.31492,                0.89403,             0.00021037,             0.00021037,             0.00021037
                    153,                0.47897,                0.44901,                 1.0142,                0.98865,                 0.9949,                0.99187,                0.92691,                0.38321,                0.31123,                 0.8849,             0.00020625,             0.00020625,             0.00020625
                    154,                0.45818,                0.42446,                 1.0159,                0.99292,                 0.9907,                0.99348,                0.93007,                0.37867,                0.30752,                0.88191,             0.00020213,             0.00020213,             0.00020213
                    155,                0.47328,                0.44221,                 1.0191,                 0.9902,                0.98945,                0.99337,                0.93182,                0.37223,                0.30473,                0.87993,               0.000198,               0.000198,               0.000198
                    156,                0.47577,                 0.4537,                 1.0152,                0.98783,                 0.9934,                0.99401,                0.93023,                0.36638,                  0.302,                0.87705,             0.00019388,             0.00019388,             0.00019388
